,artist,song,lyrics,genre,lyric_count
213,JAY-Z,Run-This-Town,"Feel it comin′ in the air Hear the screams from everywhere I'm addicted to the thrill It′s a dangerous love affair Can't be scared when it goes down Got a problem, tell me now Only thing that's on my mind Is who′s gonna run this town tonight... We gonna run this town We are Yeah I said it This is Roc Nation Pledge your allegiance Get y'all black tees on All black everything Black cards, black cars And our girls are blackbirds Ridin′ with they dillingers I'd get more in depth If you boys really real enough This is la familia I′ll explain later But for now let me get back to this paper I'm a couple bands down and I′m tryin' to get back I gave Doug a grip, I lost a flip for five stacks Yeah I'm talkin′ five comma Six zeros Dot zero Here it go Back to runnin′ circles 'round niggas Now we squared up Hold up Life′s a game but it's not fair I break the rules so I don′t care So I keep doin' my own thing Walkin′ tall against the rain Victory's within the mile Almost there, don't give up now Only thing that′s on my mind Is who′s gonna run this town tonight Hey-hey-hey-hey-hey-hey Hey-hey-hey-hey-hey (Is who's gonna run this town tonight) Hey-hey-hey-hey You can call me Cesar In a dark Czar Please follow the leader So Eric B. we are Microphone fiend It′s the return of the god Peace god... (Auh! Auh!) And ain't nobody fresher I′m in Mason (Ah!) Martin Margiela On the tape we're screamin′ Fuck the other side, they jealous We got a bankhead full of broads They got a table full of fellas And they ain't spending no cake They should throw they hand in 'Cause they ain′t got no spades My whole team got dough So my bankhead is lookin′ like Millionaire's Row It′s crazy how you can go from being Joe Blow To everybody on your dick, no homo I bought my whole family whips, no Volvos Next time I'm in church, please no photos Police escorts Everybody passports This the life that everybody ask for This a fast life We are on a crash course What you think I rap for To push a fucking Rav 4? But I know that if I stay stun-ting All these girls only gonna want one thing I could spend my whole life good will hunting Only good gon′ come is as good when I'm cumming She got a ass that′ll swallow up a g-string And up top, unh... Two bee stings And I'm beasting Off the riesling And my nigga just made it out the precinct We give a damn about the drama that you do bring I'm just tryin′ to change the color on your mood ring Reebok Baby You need to drop some new things Have you ever had shoes without shoe strings? What′s that 'Ye? Baby, these heels Is that a may? What?! Baby, these wheels You trippin′ when you ain't sippin′ Have a refill You feelin' like you runnin′, huh? Now you know how we feel",hiphop/rap,523
214,JAY-Z,Ni-as-in-Paris,"We′re going to skate to one song and one song only"" Ball so hard muh'fuckas wanna fine me So I ball so hard muh′fuckas wanna fine me But first niggas gotta find me What's fifty grand to a muh'fucka like me Can you please remind me? Ball so hard, this shit crazy Y′all don′t know that don't shit phase me The Nets could go ""oh"" for eighty-two And I look at you like this shit gravy Ball so hard, this shit weird We ain′t even 'pose to be here Ball so hard, since we here It′s only right that we be fair Psycho, I'm liable to be go Michael Take your pick, Jackson, Tyson, Jordan, Game 6 Ball so hard, got a broke clock, Rollies that don′t tick tock Audemars that's losing time, hidden behind all these big rocks Ball so hard, I'm shocked too, I′m supposed to be locked up too You escaped what I′ve escaped You'd be in Paris getting fucked up too Ball so hard, let′s get faded, Le Meurice for like six days Gold bottles, scold models, spillin' Ace on my sick J′s (Ball so hard) bitch behave, just might let you meet 'Ye Chi towns D. Rose, I′m movin' the Nets to BK Ball so hard muhfuckas wanna fine me That shit cray She said 'Ye can we get married at the mall? I said look you need to crawl ′fore you ball Come and meet me in the bathroom stall And show me why you deserve to have it all (Ball so hard) that shit cray, (that shit cray) ain′t it Jay? (Ball so hard) what she order (what she order) fish fillet (Ball so hard) your whip so cold (whip so cold) this old thing (Ball so hard) act like you'll ever Be around motherfuckas like this again Bougie girl, grab her hand Fuck that bitch she don′t wanna dance Excuse my French but I'm in France (I′m just sayin') Prince William′s ain't do it right if you ask me 'Cause I was him, I would have married Kate and Ashley What′s Gucci my nigga? What′s Louie my killa? What's drugs my deala? What′s that jacket, Margiela? Doctors say I'm the illest ′Cause I'm suffering from realness Got my niggas in Paris And they going gorillas, huh!? You are now watching the throne Don′t let me get in my zone Don't let me get in my zone These other niggas is lyin′ Actin′ like the summer ain't mine I got that hot bitch in my home You know how many hot bitches I own? The stars is in the building They hands is to the ceiling I know I′m 'bout to kill it How you know, I got that feeling Don't let me into my zone Don′t let me into my zone I′m definitely in my zone (Zone, zone, zone, zone, zone, zone, zone, zone)",hiphop/rap,482
215,JAY-Z,Umbrella-Seamus-Haji-Paul-Emanuel-radio-edit,"Gyeah, Rihanna Good Girl Gone Bad Take three, action No clouds in my storms Let it rain, I hydroplane into fame Comin′ down like the Dow Jones When the clouds come, we gone We Roc-A-Fellas We fly higher than weather And she flies it better You know me, in anticipation for precipitation Stack chips for the rainy day Jay, Rain Man is back with Little Miss Sunshine Rihanna, where you at? You had my heart, and we'll never be worlds apart Maybe in magazines, but you′ll still be my star Baby 'cause in the dark, you can't see shiny cars And that′s when you need me there With you, I′ll always share Because when the sun shines, we'll shine together Told you I′ll be here forever Said I'll always be your friend Took an oath, I′ma stick it out to the end Now that it's raining more than ever Know that we′ll still have each other You can stand under my umbrella (Ella ella, ay ay ay) Under my umbrella (Ella ella, ay ay ay ay, ay ay) These fancy things will never come in between You're part of my entity, here for infinity When the war has took its part When the world has dealt its cards If the hand is hard, together we'll mend your heart Because when the sun shines, we′ll shine together You can run into my arms It's okay, don′t be alarmed, come in to me There's no distance in between our love So go on and let the rain pour I'll be all you need and more It's raining, raining Ooh baby, it′s raining, raining Baby, come in to me Come in to me Ooh baby, it's raining, raining You can always come here to me It′s pouring rain, it′s pouring rain Come in to me, come in to me It's pouring rain, it′s pouring rain",hiphop/rap,312
216,JAY-Z,Ni-as-in-Paris,"We′re gonna skate to one song and one song only (Ball so hard muhfuckas wanna fine me) So I ball so hard muhfuckas wanna fine me But first niggas gotta find me What's 50 grand to a muhfucka like me Can you please remind me? Ball so hard, this shit crazy Y′all don't know that don't shit phase me The Nets could go 0-82 and I look at You like this shit gravy Ball so hard, this shit weird We ain′t even supposed to be here Ball so hard, but since we here It′s only right that we be fair Psycho, I'm liable to go Michael Take your pick, Jackson, Tyson, Jordan, Game 6 Ball so hard, got a broke clock, Rolleys that don′t tick tock Audemars that's losing time, hidden behind all these big rocks Ball so hard, I′m shocked too I'm supposed to be locked up too You escaped what I′ve escaped You'd be in Paris getting fucked up too Ball so hard, let's get faded, Le Meurice For like 6 days Gold bottles, scold models, spillin′ Ace on my sick J′s So ball so hard, bitch behave, just might let you meet Ye Chi towns D. Rose, I'm movin′ the Nets to BK Ball so hard muhfuckas wanna fine me That shit cray, that shit cray, that shit cray She said Ye can we get married at the mall? I said look you need to crawl 'fore you ball Come and meet me in the bathroom stall And show me why you deserve to have it all Ball so hard That shit cray (that shit cray), ain′t it Jay? What she order (what she order), fish filet Your whip so cold (whip so cold), this old thing Act like you'll never be around motherfuckers like this again Bougie girl, grab her hand Fuck that bitch she don′t wanna dance Excuse my French but I'm in France (I'm just sayin′) Prince William′s ain't do it right if you ask me Cause I was him I would have married Kate & Ashley What′s Gucci my nigga? What's Louis my killa? What′s drugs my deala? What's that jacket, Margiela? Doctors say I′m the illest Cause I'm suffering from realness Got my niggas in Paris And they going gorillas, huh! I don't even know what that means (No one knows what it means, but it′s provocative) No, it′s not, it's gross (It gets the people going!) You are now watching the throne Don′t let me get in my zone Don't let me get in my zone These other niggas is lyin' Actin′ like the summer ain't mine I got that hot bitch in my home You know how many hot bitches I own? The stars is in the building They hands is to the ceiling I know I′m bout to kill it How you know, I got that feeling Don't let me into my zone Don′t let me into my zone I'm definitely in my zone",hiphop/rap,495
217,JAY-Z,Otis,"It makes it easier, easier to bear You won′t regret it, no, no Some girls, they don't forget it Love is their only happiness Squee-squee-squee (sounds so soulful, don′t you agree?) Squeeze her, don't tease her Never leave here Uh, I invented swag Popping bottles, putting supermodels in the cab, proof I guess I got my swagger back, truth New watch alert, Hublot's Or the big-face Rollie I got two of those Arm out the window, through the city, I maneuver slow Cock back, snap back, see my cut through the holes Damn Yeezy and Hov, where the hell ya been? Niggas talking real reckless, stuntmen I adopted these niggas, Phillip Drummond ′em Now I′m 'bout to make them tuck they whole summer in They say I′m crazy, well, I'm ′bout to go dumb again They ain't see me ′cause I pulled up in my other Benz Last week, I was in my other, other Benz Throw your diamonds up 'cause we in this bitch another 'gain Photoshoot fresh, looking like wealth I′m ′bout to call the paparazzi on myself Uh, live from the Mercer Run up on Yeezy the wrong way, I might murk ya Flee in the G450, I might surface Political refugee, asylum can be purchased Uh, everything's for sale, I got five passports, I′m never going to jail I made ""Jesus Walks"", I'm never going to hell Couture-level flow, it′s never going on sale Luxury rap, the Hermès of verses Sophisticated ignorance, write my curses in cursive I get it custom, you a customer You ain't ′customed to going through Customs, you ain't been nowhere, huh? And all the ladies in the house, got 'em showing off I′m done, I′ll hit you up maña-, nah Welcome to Havana Smoking Cubanos with Castro in cabanas Viva México, Cubano Dominicano, all the plugs that I know Driving Benzes, with no benefits Not bad, huh? For some immigrants Build your fences, we digging tunnels Can't you see we getting money up under you? Can′t you see the private jets flying over you? Maybach bumper sticker read ""What would Hova do?"" Jay is chillin' (uh), ′Ye is chillin' (uh) What more can I say? We killin′ 'em Hold up, before we end this campaign As you can see, we done bodied the damn lames Lord, please let them accept the things they can't change And pray that all of their pain be champagne Scream it Give it",hiphop/rap,407
218,JAY-Z,Made-in-America,"Sweet King Martin, sweet Queen Coretta Sweet Brother Malcolm, sweet Queen Betty Sweet Mother Mary, sweet Father Joseph Sweet Jesus, we made it in America Sweet baby Jesus, oh sweet baby Jesus I told my mama I was on the come up She said, ""You going to school, I′ll give you a summer"" Then she met No I.D. and gave me his number Ten years later she driving a Hummer Niggas hustle every day for a beat from Ye What I do? Turn around gave them beats to Jay And I'm rapping on the beat they was supposed to buy I guess I′m getting high off my own supply Downtown mixing fabrics tryna find the magic Started a little blog just to get some traffic Old folks'll tell you not to play in traffic A million hits and the web crashes, damn! South Park had them all laughing Now all my niggas designing and we all swaggin' Ignore the critics just to say we did it This ain′t no fashion show mothafucka, we live it I pledge allegiance to my Grandma For that banana pudding, our piece of Americana Our apple pie was supplied through Arm and Hammer Straight out the kitchen, shh, don′t wake Nana Built a republic that still stands I'm tryna lead a nation, to leave to my little man′s Or my daughter, so I'm boiling this water The scales was lopsided, I′m just restoring order Hold up, here comes grandma, what's up Yiayia? What′s that smell? Oh I'm just boiling some agua No papa, bad Santa The streets raised me, pardon my bad manners I got my liberty chopping grams up Street justice, I pray God understand us I pledge allegiance to all the scramblers This is the Star Spangled Banner",hiphop/rap,295
219,JAY-Z,Murder-to-Excellence,"Bloody Murder, murder murder The paper read murder Black on black murder This is to the memory of Danroy Henry Too much enemy fire to catch a friendly Strays from the same shade Nigga we on the same team Giving you respect I expect the same thing All black everything Nigga you know my fresh code I′m out here fightin' for you Don′t increase my stress load Niggas watchin' the throne Very happy to be Power to the people When you see me, see you And I'm from the murder capital Where they murder for capital Heard about at least 3 killings this afternoon Lookin′ at the news like damn I was just with him after school No shop class but half the school got a tool And I could die any day type attitude Plus his little brother got shot reppin′ his avenue It's time for us to stop and re-define black power 41 souls murdered in 50 hours Black on black murder again Murder again... Is it genocide? Cause I can still hear his momma cry Know the family traumatized Shots left holes in his face Bout piranha-size The old pastor closed the cold casket And said the church ain′t got enough room for all the tombs It's a war going on outside we ain′t safe from I feel the pain in my city wherever I go 314 soldiers died in Iraq 509 died in Chicago I arrived on the day Fred Hampton died Real niggas just multiply And they say 21 I was supposed to die So I'm out here celebratin′ my post demise If you put crabs in a barrel to insure your survival You gon' end up pulling down niggas that look just like you What up blood? What up cuz? It's all black I love us It′s a celebration of black excellence Black tie, black Maybachs Black excellence, opulence, decadence Tuxes next to the president, I′m present I dress in Dries and other boutique stores in Paris In sheepskin coats, I silence the lamb Do you know who I am Clarice? No cheap cologne whenever I shh-shh Success never smelled so sweet I stink of success The new black elite They say my black card bear the mark of the beast I repeat My religion is the beat My verse is like church My Jesus piece Now please, domino, domino Only spot a few blacks the higher I go What's up to Will Shoutout to O That ain′t enough We gon need a million more Kick in the door Biggie flow I'm all dressed up with nowhere to go Yea it′s all messed up when it's nowhere to go So we won′t take the time out til we reach the T O P From paroles to hold G's, sold keys, low keys We like the promised land of the OG's In the past if you picture events like a black tie What the last thing you expect to see, black guys What′s the life expectancy for black guys? The system′s working effectively, that's why I′ll be a real man and take care of your son Every problem you had before this day is now done New crib, watch a movie Cause ain't nothin on the news but the blues Hit the mall, pick up some Gucci Now ain′t nothin' new but your shoes Sunday morning Praise the Lord You the girl that Jesus had been saving me for So let′s savor this moment And take it to the floor Black excellence Truly yours",hiphop/rap,589
220,JAY-Z,Gotta-Have-It,"Turn my headphones up Louder Uh-huh (look here now), uh-huh (look here now) What you need, what-what you need I got what you need, what-what you need (look here now) What you need, what-what (uh) you need I got what you need ′Ello, 'ello, ′ello 'Ello, White America, assassinate my character (tryna hurt my name, huh?) Money matrimony, yeah, they tryna break the marriage up Who gon' act phonier? Who gon′ try to embarrass ya? I′ma need a day off, I think I'll call Ferris up (look here now) Bueller had a Mueller, but I switched it for a Miele ′Cause I'm richer, and prior to this shit was movin′ freebase Had a conference with the DJs (yeah), Puerto Rico three-days Parlay with them GDs, now they got our shit on replay Sorry I'm in pajamas, but I just got off the PJ And last party we had, they shut down Prive Ain′t that where the Heat play? (Yep) Niggas hate ballers these days (yep) Ain't that like LeBron James? Ain't that just like D-Wade? Wait Look here now... Wassup, wassup, wassup, wassup? Wassup, muh′fucka, where my money at? (What you need) You gon′ make me come down to your house where yo' mummy at (what you need) Mummy wrap the kids, have ′em cryin' for they mummy back Dummy that your daddy is, tell ′em I just want my racks Racks on racks, on racks (racks) Maybachs on 'bachs, on ′bachs, on 'bachs, on 'bachs (who in that?) Oh shit, it′s just blacks on blacks on blacks Hunnid stack (how you get it?) Nigga, layin′ raps on tracks I wish I could give you this feelin', I′m plankin' on a million I′m riding through yo' hood, you can bank I ain′t got no ceiling Made a left on Nostrand Ave' (right), we in Bed Stuy Made a right on 79th, I'm coming down South Shore Drive I remain Chi-town Brooklyn ′til I die, uh (Take ′em on home, take 'em on home...) (I got what you need, what-what you need) (T-T-Take ′em on home) (What you need, what-what you need) (Take 'em on home, take ′em on home...) (Tryna hurt my name, huh?)",hiphop/rap,364
221,JAY-Z,Monster,"I shoot the lights out Hide ′til it's bright out Oh, just another lonely night Are you willing to sacrifice your life? Bitch, I′m a monster, no-good blood-sucker Fat motherfucker, now look who's in trouble As you run through my jungles all you hear is rumbles Kanye West samples, here's one for example Gossip, gossip, nigga just stop it Everybody know I′m a motherfucking monster I′ma need to see your fucking hands at the concert I'ma need to see your fucking hands at the concert Profit, profit, nigga I got it I′ma need to see your fucking hands Uh, the best living or dead hands down, huh Less talk, more head right now, huh And my eyes more red than the devil is And I'm about to take it to another level, bitch No matter who you go and get Ain′t nobody cold as this Do the rap and the track, triple-double, no assists And my only focus is staying on some bogus shit Arguing with my older bitch, acting like I owe her shit I heard that people sing raps to give the track pain Bought the chain that always give me back pain Fucking up my money so, yeah, I had to act sane Chi nigga but these hoes love my accent Chick came up to me and said ""This the number to dial If you wanna make your number one your number two now"" Mix that Goose and Malibu I call it ""Malibooyah"" Goddamn, Yeezy, how he hit 'em with a new style? Know that motherfucker, well, ""What you gonna do now?"" Whatever I want to do, gosh, it's cool now Know I′m gonna do, ah, it′s the new now Think you motherfuckers really really need to cool out 'Cause you′ll never get on top of this So, mami, best advice is just to get on top of this Have you ever had sex with a pharaoh? Put the pussy in a sarcophagus Now she claiming that I bruised her esophagus Head of the class and she just won a swallowship I'm living in the future so the present is my past My presence is a present, kiss my ass Profit, profit, nigga, I got it Everybody know I'm a motherfucking monster Sasquatch, Godzilla, King Kong, Loch Ness Goblin, ghoul, a zombie with no conscience Question, what do these things all have in common? Everybody knows I′m a motherfucking monster Conquer, stomp ya, stop your silly nonsense Nonsense, none of you niggas know where the swamp is None of you niggas have seen the carnage that I've seen I still hear fiends scream in my dreams Murder, murder in black convertibles, I Kill the block, I murder the avenues, I Rape and pillage your village, women and children Everybody want to know what my Achilles heel is Love, I don′t get enough of it All I get is these vampires and blood-suckers All I see is these niggas I made millionaires Milling about, spilling they feelings in the air All I see is these fake fucks with no fangs Trying to draw blood from my ice-cold veins I smell a massacre Seems to be the only way to back you bastards up I'ma need to see your fucking hands Pull up in the monster automobile, gangsta With a bad bitch that came from Sri Lanka Yeah, I′m in that Tonka color of Willy Wonka You could be the king but watch the queen conquer Okay, first things first I′ll eat your brains Then I'm a start rocking gold teeth and fangs ′Cause that's what a motherfucking monster do Hair dresser from Milan that′s the monster 'do Monster Giuseppe heel, that′s the monster shoe Young Money is the roster and a monster crew And I'm all up, all up, all up in the bank with the funny face And if I'm fake, I ain′t notice ′cause my money ain't So let me get this straight, wait, I′m the rookie? But my features and my shows ten times your pay? 50K for a verse, no album out Yeah, my money's so tall that my Barbies got to climb it Hotter than a Middle Eastern climate, violent Tony Matterhorn, dutty wine it, wine it Nicki on them titties when I sign it That′s how these niggas so one-track-minded But really, really I don't give a F-U-C-K Forget Barbie, fuck Nicki ′cause she's fake She on a diet but her pockets eating cheesecake And I'll say bride of Chucky is child′s play Just killed another career, it′s a mild day Besides Ye, they can't stand besides me I think me, you and Am should ménage Friday Pink wig, thick ass, give ′em whiplash I think big, get cash, make 'em blink fast Now look at what you just saw, this is what you live for Ah, I′m a motherfucking monster I, I, crossed the limelight And I'll, I′ll let God decide And I, I wouldn't last these shows So I, I am headed home (headed home) I, I crossed the limelight And I'll let God decide, ′cide (no) And I wouldn′t last these shows So I am headed home I, I crossed the limelight (the limelight) And I'll, I′ll let God decide, 'cide And I, I wouldn′t last these shows So I, I am headed home",hiphop/rap,885
222,JAY-Z,Welcome-to-the-Jungle,"Welcome to the jungle, welcome to the jungle well I asked her where she wanna be when she 25 She turned around and looked at me and said ""alive"" Black Axl Rose Move halfs and wholes Come down to the jungle Just ask for Hov Move blocks and squares Move apples and pears Work pots and pans Just to cop me some Airs My uncle died My Daddy did too Paralyzed by the pain I can barely move My nephew gone My heart is torn Sometimes I look to the sky Ask why I was born My faith in God Every day is hard Every night is worse That′s why I pray so hard Why I pray so hard This is crazy God Just when I thought I had everything I lost it all So que sera Get a case of Syrah Let it chase the pain Before it goes too far My dreams is big Reality set in Let off a clip from a automatic weapon Through shots in the door It died in Vegas Though it fought so hard I knew it wouldn't make it I′m a tortured soul I live in disguise Rest in peace to the leader of the Jackson 5 I died in my sleep I'm still Big Pimpin I ball at the mall Beginning of the ending Where the fuck is the sun? It's been a while Momma, look at ya son What happened to my smile? My tears is tatted My rag in my pocket I′m just looking for love I know somebody got it Champagne for the pain Weed for the low God damn I′m so high Where the fuck did I go? I'm losing myself I′m stuck in the moment I look in the mirror My only opponent Where the fuck is the press? Where the fuck is the Pres? Either they know or don't care I′m fucking depressed No crying in public Just lying to judges Risking my life I'm already dying, so fuck it well Goddammit!",hiphop/rap,337
223,JAY-Z,Primetime,"We in the time of our lives baby (b-baby) Turn the music up, Primetime (B-b-baby, b-b-baby, baby, b-b-baby) Yeah, Primetime, Beat by Dion, Our third eon That′s what the f**k we on Mo' money, 40 year old phenom Our 15 minutes of fame has stretched beyond At 42 be better than 24, I carried the 4-5, mastered 48 laws Still wearing my 23′s they can't f**k with the boy As far as them 16's, I′m 23 of it all Primetime, riding that 6 deuce That 9-11 I only subtract the roof Started in 88′, Got warm in 92', I landed in 96′ That's the year I came through I hit the club, ordered some Grey Goose Switched it for Ciroc to give Puff′s stock a boost New money, I found the fountain of youth I'm headed to Miami to f**k up the Fontaine Bleu A case of Ace, make it 2, Ni**a we rolling, beat the deuce The night is young, what the f**k we gon′ do (ooh) (Baby, baby, baby) The night is young, what the f**k you wanna do, huh The night is young, what the f**k we gon' do, huh The night is young, what you really wanna do, huh Primetime, basking in the lime Cassius in his prime, Coloring out of the line Cause they don't want nobody that′s colored out of the lines So I′m late as a mother***er, colored people time Damn Yeezy, they all gotta be dimes? Well, Adam gave up a rib so mine better be prime Ni**as gon kill me, I swear they better be lying I never live in fear, I'm too out of my mind Primetime, never hit these heights I mean it′s like, it's like our first 1st class flight I′m trippin' on it, socks on marble floors I′m slippin' on it, Champagne, I'm sippin′ on it Sh*t taste different, don′t it? You know what, you right It's like the best damn champagne I had in my life ""When you coming home"" That′s a text from my wife I told her, run a bubble bath And float in that mother***er like a hovercraft And soak in that mother***er til I call you back I mean who says sh*t like that, and doesn't laugh (un-huh) The night is young, what the f**k we gon′ do, huh",hiphop/rap,387
224,JAY-Z,The-Joy,"A little sugar, honey suckle lamb Great expression of happiness Boy, you could not miss with a dozen roses Such would astound you The joy of children laughing around you These are the makings of you It is true, the makings of you, oh I do it for the fore-fathers and the street authors That are not A&R′s in the cheap office Rappers that never got signed but they keep offers Girls thats way too fine for us to keep off us Gave her a handshake only for my man's sake She in her birthday suit cause of the damn cake Now there′s crumbs all over the damn place And she want me to cum all over her damn face I never understood planned parenthood Cause I never met nobody plan to be a parent in the hood Taking refills of that plan B pill Another shorty that won't make it to the family will If I don't make it, can′t take it, hope the family will They aint crazy they don′t know how insanity feel Don C just had a shorty so it's not that bad But I still hear the ghosts of the kids I never had No Electro, no metro, a little retro, I perfecto You know the demo, ya boy act wild You aint get the memo, Yeezy′s back in style Now when Rome go Gidget the other got Bridget What's more tripped out though is they sisters Nah, you aint listen, they black, they sisters They momma, named them after white bitches So next time you see me on your fallopian Though the Jewelry′s Egytian, know the hunger's Ethiopian Stupid questions like ""Is he gon be dope again? Have You seen him? has anybody spoke to him?"" This beat deserves Hennessy, A bad bitch and a bag of weed the Holy Trinity In the mirror where I see my only enemy, Your life′s cursed, well mine's an obscenity This is my momma sh-t I used to hear this through the walls in the hood When I was back in my pyjama sh-t Afro's and marijuana sticks, Seeds and the ganja hat will be popping like the sample that I′m rhyming with Pete Rock, let the needle drop I seen so much as a kid they surprised I don′t needle pop Taking sips of pop, six packs of millanips Pink champel, Valentine L Bally's on my feet help me balance out well That and the sh-t I used to balance on the scale I got it honest from the parties from my momma′s Virgin Mary's try to judge her, I′m like ""where the Madonna's now?"" Give all glory to Gloria, they said ""You raised that boy too fast, but you was raising a warrior"" We victorious, they′ll never take the joy from us Keep you hands up, get mine up Don't let them take your fire Don′t let them take your fire Yeaaaah, okay It′s Pete Rock, Kanye, One, two, okay It's Pete Rock, Kanye, One, two, okay",hiphop/rap,502
225,50-Cent,Crack-a-Bottle,"Oooh! Ladies and gentlemen, the moment you′ve all been waiting for In this corner, weighing 175 pounds, with a record of 17 rapes 400 assaults, and 4 murders, the undisputed, most diabolical Villain in the world, Slim Shady! So crack a bottle, let your body waddle Don't act like a snobby model You just hit the lotto Uh oh uh oh, bitches hopping in my Tahoe Got one riding shotgun and no not one of them got gloves Now where′s the rubbers? Who's got the rubbers? I noticed there's so many of them And there′s really not that many of us Ladies love us and my posse′s kicking up dust It's on till the break of dawn and we′re starting this party from dusk Ok, let's go Back when Andre, the giant, mister elephant tusk Picture us, you′ll just be another one bit the dust Just one up my mother's son who got thrown under the bus Kiss my butt, lick my wonder cheese from under my nuts It disgusts me to see the game the way that it looks It′s a must, I redeem my name and haters get mushed Bitches lust, man they love me when I'm laying the cut Missed the cut, the lady give a eighty some paper cut Now picture us, it's ridiculous you curse at the thought Cuz when I spit the verse the shit Gets worse than Worcestershire sauce If I could fit the words as picture perfect, works every time Every verse, every line, as simple as nursery rhymes It′s elementary, the elephants have entered the room I venture to say with the center of attention its true Not to mention back with a vengeance and hit the signal Of the bat symbol, the platinum trio is back on you hoes Don′t act like a snobby model Now where's the rubbers? Who′s got the rubbers? And ladies love us and my posse's kicking up dust It′s on till the break of dawn and we're starting this party from dusk Ladies and gentlemen, Dr. Dre They see that low rider go by they're like ""Oh my!"" You ain′t got to tell me why you′re sick cuz I know why I dip through in that six trey like sick 'em Dre I′m an itch that they can't scratch, they′re sick of me But hey, what else can I say? I love LA Cuz over and above all, it's just another day And this one begins where the last one ends Pick up where we left off and get smashed again I′ll be dammed, just fucked around and crashed my Benz Driving around with a smashed front end Let's cash that one in Grab another one from out the stable The Monte Carlo, El Camino or the El Dorado The hell if I know Do I want leather seats or vinyl? Decisions, decisions, garage looks like Precision Collision Or Maico beats quake like Waco Just keep the bass low, speakers away from your face though Now where′s the rubbers? Who′s got the rubbers? And ladies love us, my posse's kicking up dust And I take great pleasure in introducing, 50 Cent It′s bottle after bottle The money ain't a thang when you party with me Its what we into, it's simple We ball out of control like you wouldn′t believe I′m the napalm, the bomb, the Don, I'm King Kong Get rolled on, wrapped up and reigned on I′m so calm through Vietnam, ring the alarm Bring the Chandon, burn marajauan do what you want Nigga on and on till the break of what Get the paper man I'm caking you know I don′t give a fuck I spend it like it don't mean nothing Blow it like its supposed to be blown Motherfucker I′m grown I stunt I style I flash the shit I gets what the fuck I want, so what I trick? Fat ass burgundy bags, classy shit Jimmy Cho shoes I say move a bitch move I noticed there′s so many of them And there's really not that many of us And ladies love us, my posse′s kicking up dust",hiphop/rap,689
226,50-Cent,GATman-And-Robbin,"Gee wilikers Gatman they got me surrounded I′m on my way I got a gatman There's a problem I′ma solve it A nigga movin' around With a big ass revolver and a batman What the fuck are you retarded? You touch Shady I'll leave you dearly departed They say Batman Robin, Cagney or Lacey, it′s 50 cent and Shady The worst baby, put your hands on my people I′ll react crazy, put a hole thru ya front and ya back maybe But dude if you try me, I'll have ya ass hooked up to an IV I′ll leave ya witnesses when I ride B You fuck with me, you see I'll react like an animal, I′ll tear you apart If the masterpiece was murder, I'd major in art Niggas knew I wasn′t wrapped too tight from start But bein' a little off, landed me on top of the charts (whoo) So you take the good with the bad, I guess Level three Teflon plate on my chest And my cock back hollow tip in the chamber Danger, anger will change ya And make ya aim that and squeeze I got a gat man A nigga movin′ around Mothafucka you retarded You touch 50, I'll leave you dearly departed We′re walkin away from a beef, one which clearly you started I said, were walkin away, did you hear me? You oughta be thankful that we ain't beefin We′re still breathin' and just leave it at that That′s when me and 50 and G-Unit hop back in the bat Mobile it ain't gonna be no more rap it's gonna be rat Retaliation will be like them Muslim Shiite attacks Some where along the line it′s like me and 50 made pact He′s got my back, I got his back (back) Its almost like were kinda, like Siamese twins 'Cause when we beef, we pull each other in To the bull shit like were conjoined at the hip It′s just unavoidable, some of the shit is squashable Some shit'll never boil over Some of it will just simmer at best, if left alone But let it be known there will be no sit downs With no Daves and ′Zinos There will be no peace discussions with me There ain't gon′ be no friendly debates over crumpets and tea Just quit fuckin' with me and I'll gladly quit fuckin′ with you Just spit ya 16 and do what you gotta do to get through Without mentionin′ me or the machine or Jimmy Iovine Or Dre or 50 or D-Twizzy, Obie and just let it be Or we'll be back with a Gatman There′s a problem I'ma solve it Nigga you get it twisted, you can get ya wig splitted I don′t give a fuck, I don't care if police know I did it Man I hustle, I get money, in the sunshine or a blizzard I go hard for that paper, homie I just gotta get it Got a money scheme, I'm plottin′ in the county and I′m with it You cross me and you gon' make a cemetery visit That′s gangsta, you know me I told it, 'cause I live it Shell cases drop, when that chopper chop Way up the block, get hit with copper tops When drama pop, the llama pop And it won′t stop, you can run, call the cops This ain't new, niggas know how I be on it That shit you got, put my pistol to you I want it It′s not a game, perfect game, you feel the flame Up against ya brain, man it's so hot I'll make ya wish it rained There′s a problem I′ma solve it What the fuck are you retarded You touch Shady I′ll leave you dearly departed ('parted,′parted)",hiphop/rap,627
